SampleIDs,BestCalls,cluster5,cluster2,cluster1,cluster3,cluster4,Label
TCGA-14-1396-01,cluster2,0.017288649865789,0.771313257432088,0.0890164051775991,0.069325780139344,0.0530559073851801,cluster2
TCGA-02-0281-01,cluster5,0.941665815795148,0.0149682335464996,0.0168458630769726,0.0121064990951344,0.0144135884862454,cluster5
TCGA-02-0330-01,cluster4,0.0146174760435328,0.0262947782920877,0.251422598329313,0.0194588171938451,0.688206330141221,cluster4
TCGA-06-1801-01,cluster5,0.921818995532165,0.0267833300455116,0.0165310999362525,0.0204304606228775,0.0144361138631933,cluster5
TCGA-12-0656-01,cluster1,0.0156050266857884,0.0786333779360723,0.866155043640688,0.0110115049537499,0.028595046783701,cluster1
TCGA-02-0258-01,cluster3,0.0253639879461592,0.0159293398579867,0.0413312235987187,0.899498127596657,0.0178773210004782,cluster3
TCGA-06-5410-01,cluster5,0.226063759407332,0.117834445681782,0.43318632747708,0.095306009596287,0.127609457837519,cluster5
TCGA-19-1392-01,cluster2,0.0479635891820285,0.892955235570798,0.0151767568025009,0.029274427638051,0.0146299908066212,cluster2
TCGA-06-0157-01,cluster4,0.0589331958915597,0.0139337398617532,0.019775509871304,0.0127850248738682,0.894572529501515,cluster4
TCGA-02-0043-01,cluster1,0.0336501762609023,0.0209908099622409,0.902675900014896,0.0263051849792929,0.0163779287826677,cluster1
TCGA-06-0173-01,cluster2,0.121937981679779,0.820741688571627,0.0142831917240096,0.0110149413361178,0.0320221966884666,cluster2
TCGA-41-5651-01,cluster5,0.490268354557078,0.0897053558267702,0.0142120390260532,0.394499906505832,0.0113143440842667,cluster5
TCGA-06-0939-01,cluster4,0.0241079965391989,0.0282583858031972,0.155182877401187,0.0110224668717144,0.781428273384702,cluster4
TCGA-76-4928-01,cluster5,0.75351649187157,0.067429089208358,0.141373585378983,0.0177638087683374,0.019917024772751,cluster5
TCGA-06-0237-01,cluster4,0.0600957039760448,0.0137590337980684,0.0158353347310107,0.0126247217971646,0.897685205697711,cluster4
TCGA-06-1805-01,cluster3,0.0371313781618885,0.0144495341094082,0.0453924615905889,0.884814126778416,0.0182124993596985,cluster3
TCGA-06-5418-01,cluster5,0.76372499003989,0.11257859800333,0.0974157211923098,0.0123894596049952,0.0138912311594752,cluster5
TCGA-14-0786-01,cluster2,0.0298439004195039,0.468038587009964,0.462790986606788,0.00947439892201427,0.0298521270417294,cluster2
TCGA-14-1459-01,cluster5,0.0960676499235214,0.139506816091609,0.074090515096974,0.67135051053803,0.0189845083498648,cluster2
TCGA-08-0380-01,cluster4,0.0595553416777273,0.0226270127039188,0.0156929482157735,0.0125112041372558,0.889613493265325,cluster4
TCGA-14-2554-01,cluster4,0.0189497589113999,0.00904765510709962,0.388895628694764,0.00811063299313666,0.5749963242936,cluster4
TCGA-32-1979-01,cluster5,0.87595242541379,0.013909030895911,0.0662539358827922,0.0114893246502454,0.0323952831572613,cluster5
TCGA-06-2570-01,cluster3,0.031293441977317,0.172510397449805,0.015071404836555,0.768971277374088,0.0121534783622341,cluster3
TCGA-41-3393-01,cluster5,0.727718461179398,0.0985825885275637,0.149192595734441,0.0119397405376546,0.0125666140209427,cluster5
TCGA-02-0001-01,cluster1,0.0322097630776137,0.0142241226743394,0.913894694859248,0.0273049278261609,0.0123664915626383,cluster1
TCGA-19-1390-01,cluster5,0.917207488441168,0.0376348214803038,0.0175377977735766,0.0134566872037441,0.0141632051012081,cluster5
TCGA-28-5215-01,cluster1,0.015832450513984,0.396852193790863,0.571888545135364,0.00754238114705273,0.00788442941273597,cluster1
TCGA-08-0529-01,cluster5,0.0735927582323193,0.0856691320923964,0.140228765861176,0.185778196672244,0.514731147141864,cluster4
TCGA-02-0057-01,cluster1,0.0231019527215681,0.0337652824711388,0.90112260302505,0.0119237492048239,0.0300864125774193,cluster1
TCGA-32-1987-01,cluster4,0.0236265806747267,0.0146975419408222,0.313635452061375,0.00862615601981335,0.639414269303263,cluster4
TCGA-12-5299-01,cluster5,0.818077426005886,0.0215882817362616,0.135858520494088,0.0119248402947666,0.0125509314689977,cluster5
TCGA-12-1088-01,cluster2,0.0483510505891591,0.911743616175726,0.0154664140366375,0.0119485257631547,0.0124903934353229,cluster2
TCGA-27-1832-01,cluster4,0.0216924108957357,0.0244442395266787,0.0843437266263456,0.0119929980711749,0.857526624880065,cluster4
TCGA-06-2561-01,cluster1,0.0499325556154646,0.0268457222103313,0.899149884015491,0.011769054763428,0.0123027833952852,cluster1
TCGA-02-0087-01,cluster3,0.0608740334778069,0.0452714935927132,0.0592857157490354,0.816874370599762,0.0176943865806826,cluster3
TCGA-16-1062-01,cluster2,0.0159199880018012,0.633846126680563,0.118735817680245,0.199522609118036,0.0319754585193546,cluster2
TCGA-32-4213-01,cluster5,0.536340964336456,0.0161962852002785,0.00965737583956819,0.430256247121561,0.0075491275021359,cluster5
TCGA-19-1791-01,cluster4,0.0337884006665598,0.0137826303197728,0.0505976659044673,0.0936124350060962,0.808218868103104,cluster4
TCGA-26-5135-01,cluster5,0.944054970632778,0.0145354650777296,0.0166272834819484,0.0114443240862158,0.0133379567213283,cluster5
TCGA-06-0145-01,cluster1,0.0208859463749268,0.0144312148612272,0.924191170600882,0.0113622439286611,0.0291294242343029,cluster1
TCGA-76-4932-01,cluster5,0.521671103740998,0.00811195828230288,0.00939322977073362,0.453481062504471,0.00734264570149499,cluster3
TCGA-12-0827-01,cluster3,0.108630562151628,0.0419807709975119,0.0353085068283396,0.799734058301098,0.014346101721422,cluster3
TCGA-06-5417-01,cluster3,0.0618602515653616,0.0375326828881537,0.0181192009308825,0.862583007852234,0.0199048567633683,cluster3
TCGA-28-2506-01,cluster1,0.0209047866487102,0.0287114008137804,0.909855618660056,0.011372493298384,0.0291557005790697,cluster1
TCGA-02-0069-01,cluster5,0.930469656532245,0.0143816784594079,0.0306285831149287,0.0113232420368431,0.0131968398565754,cluster5
TCGA-28-1750-01,cluster2,0.206436110797305,0.746529001217841,0.0165054535455618,0.0114501231037271,0.0190793113355653,cluster2
TCGA-02-0326-01,cluster1,0.122074609772854,0.0316759914839222,0.821518517665221,0.0112423016335895,0.0134885794444133,cluster1
TCGA-26-5139-01,cluster1,0.0633701119655438,0.0382866122681298,0.869941807033468,0.0129108978092885,0.0154905709235703,cluster1
TCGA-27-1836-01,cluster5,0.900878351386547,0.0158786573339476,0.0561706311732182,0.0125018703984977,0.0145704897077896,cluster5
TCGA-14-0783-01,cluster2,0.0280008719396164,0.650486548275226,0.035964940550833,0.0268140555648389,0.258733583669485,cluster2
TCGA-12-0692-01,cluster5,0.0716003051292724,0.0812515760962055,0.0319460330930986,0.241815470555057,0.573386615126366,cluster4
TCGA-06-5408-01,cluster5,0.916690039595497,0.0136329541613982,0.0452423535766004,0.0115481096442919,0.0128865430222126,cluster5
TCGA-16-1045-01,cluster1,0.060166196801366,0.580475348387298,0.311274236071624,0.0227392058402061,0.0253450128995059,cluster2
TCGA-02-0054-01,cluster1,0.0255956352938288,0.0314965979641867,0.911582553737376,0.012555398997944,0.0187698140066647,cluster1
TCGA-06-0410-01,cluster5,0.841537454523647,0.120184962508251,0.0141638176654134,0.0113964544310428,0.0127173108716464,cluster5
TCGA-26-1443-01,cluster2,0.0490226024757056,0.607512094342438,0.258277639854561,0.0491097517286548,0.0360779115986411,cluster2
TCGA-06-6389-01,cluster3,0.0424596120923413,0.0153941004973328,0.0166822662875297,0.891447120293262,0.0340169008295341,cluster3
TCGA-27-1835-01,cluster1,0.0236642010172883,0.013742546028495,0.918699466056496,0.0116545747099006,0.0322392121878199,cluster1
TCGA-12-0826-01,cluster1,0.0191374904508573,0.0226172162932306,0.762620288837106,0.024884584841343,0.170740419577463,cluster1
TCGA-12-1597-01,cluster2,0.362385756265943,0.599262645250345,0.0116345196781333,0.0162707565579822,0.0104463222475966,cluster2
TCGA-12-1091-01,cluster2,0.213920089292119,0.586050399863458,0.162916354565819,0.00902029728793504,0.028092858990668,cluster2
TCGA-06-0216-01,cluster2,0.0221466072098047,0.322191258189081,0.0106102818877578,0.0723052583089643,0.572746594404392,cluster4
TCGA-14-2555-01,cluster1,0.0682965787685304,0.24603595429806,0.662118477447226,0.0111364046934785,0.012412584792705,cluster2
TCGA-76-4931-01,cluster4,0.0300223133060029,0.0786103305925337,0.0242771559178576,0.011832858718325,0.855257341465281,cluster4
TCGA-16-1060-01,cluster2,0.0258404370605049,0.844257062259707,0.01510668391976,0.0514387945040982,0.0633570222559299,cluster2
TCGA-27-1838-01,cluster4,0.0339369114365588,0.023764619231314,0.0288230011920724,0.0129586115946709,0.900516856545384,cluster4
TCGA-14-1823-01,cluster4,0.0719023311827942,0.0309422373322669,0.0414334837156933,0.0115332027520385,0.844188745017207,cluster4
TCGA-06-0649-01,cluster4,0.0569500904900307,0.033644895097022,0.0168443476813312,0.0219619921150211,0.870598674616595,cluster4
TCGA-19-5951-01,cluster1,0.25146402392787,0.0288997540345876,0.601089316145361,0.0638230269167953,0.0547238789753857,cluster1
TCGA-14-1402-01,cluster2,0.0277512431920627,0.539050690483389,0.207724579588664,0.0117970928732864,0.213676393862598,cluster2
TCGA-06-0208-01,cluster5,0.100398030221131,0.0246808082670994,0.289944001610432,0.3112476353609,0.273729524540437,cluster1
TCGA-19-5954-01,cluster5,0.870887210423242,0.0256188221543251,0.0342573655203601,0.0553002675332459,0.0139363343688274,cluster5
TCGA-12-0616-01,cluster5,0.908964259257269,0.0258553045141755,0.0159103684333164,0.0115390175373668,0.0377310502578721,cluster5
TCGA-14-3477-01,cluster5,0.892478137654001,0.0350486634260393,0.0175394937759399,0.0125532946464123,0.0423804104976079,cluster5
TCGA-76-4929-01,cluster2,0.0967846617609732,0.739216080227162,0.0264539237838916,0.125869378988474,0.0116759552394987,cluster5
TCGA-28-1755-01,cluster2,0.0181198808129009,0.591255178865827,0.0105931378584379,0.0351526049121975,0.344879197550637,cluster2
TCGA-06-0201-01,cluster5,0.86809326695642,0.0238565267114512,0.0800204151254649,0.0113892846303037,0.0166405065763607,cluster5
TCGA-32-2495-01,cluster1,0.216392460309116,0.0347404087349171,0.633867556350196,0.0626900142853732,0.0523095603203973,cluster1
TCGA-19-5956-01,cluster5,0.864514411085336,0.0133153269139325,0.0152617429984922,0.0612073919038325,0.0457011270984069,cluster5
TCGA-02-0074-01,cluster5,0.915170955018227,0.0327742805080641,0.0170463277789532,0.0201117427289195,0.0148966939658367,cluster5
TCGA-06-2563-01,cluster1,0.0563693876633773,0.013358302841839,0.905948194453426,0.0112599329760751,0.0130641820652824,cluster1
TCGA-06-0413-01,cluster5,0.944732975855511,0.0140277055371258,0.016078256144213,0.0117169037842054,0.0134441586789445,cluster5
TCGA-12-3646-01,cluster2,0.034021654971717,0.834700650950135,0.0143066476434857,0.0850474034075765,0.0319236430270854,cluster2
TCGA-08-0245-01,cluster5,0.918357366976828,0.0136360718330333,0.0156293739665511,0.0113897843976914,0.040987402825896,cluster5
TCGA-06-0210-01,cluster5,0.363394151583806,0.452500229074245,0.0585022273608957,0.0800121388879936,0.0455912530930606,cluster2
TCGA-76-4935-01,cluster5,0.944732975855511,0.0140277055371258,0.016078256144213,0.0117169037842054,0.0134441586789445,cluster5
TCGA-19-2625-01,cluster2,0.0165144267259743,0.432328589597323,0.054348096473854,0.0066058150384402,0.490203072164409,cluster4
TCGA-02-0114-01,cluster3,0.0316903887073948,0.0359005571528718,0.0169137057186017,0.901904299334123,0.0135910490870088,cluster3
TCGA-08-0246-01,cluster1,0.0170321186516707,0.326626460823717,0.626142344549481,0.020051515015091,0.0101475609600401,cluster1
TCGA-12-0819-01,cluster5,0.180442965825075,0.326196728858621,0.336863506398479,0.0694826722738268,0.0870141266439983,cluster1
TCGA-06-2566-01,cluster1,0.0563921396292931,0.0255322918175233,0.893741635746204,0.0112644777409183,0.0130694550660615,cluster1
TCGA-02-0084-01,cluster4,0.0120894646479511,0.017360177913709,0.0140816080317569,0.409804457988872,0.546664291417711,cluster3
TCGA-12-3648-01,cluster1,0.100769705629437,0.209255658854617,0.648288688139169,0.032031677410133,0.00965426996664439,cluster1
TCGA-08-0345-01,cluster5,0.927285217643549,0.0148451241010935,0.0142878959460876,0.0116381526126074,0.0319436096966623,cluster5
TCGA-41-4097-01,cluster5,0.764996648369821,0.146903955814636,0.0605675458855174,0.0120049642189392,0.0155268857110862,cluster1
TCGA-08-0359-01,cluster5,0.823516150022835,0.140567321220016,0.013345769038661,0.0108707466369167,0.0117000130815714,cluster5
TCGA-76-4934-01,cluster5,0.913083850591618,0.0147258664351616,0.0141731147485709,0.0231339347866671,0.0348832334379824,cluster5
TCGA-06-6391-01,cluster5,0.945647468907967,0.0151390896400767,0.0145708271633765,0.011868613185536,0.0127740011030437,cluster5
TCGA-14-0790-01,cluster1,0.0238231081835915,0.0173578711323678,0.732473273869626,0.0290993196681573,0.197246427146257,cluster1
TCGA-12-3653-01,cluster1,0.154984183037038,0.0123885814442267,0.783083451613473,0.0198617664335674,0.0296820174716942,cluster1
TCGA-16-1047-01,cluster2,0.0216047368404419,0.841034234156299,0.0707096904345941,0.0126869334575243,0.0539644051111409,cluster2
TCGA-02-0010-01,cluster1,0.0266242873357176,0.027191143654245,0.905922359903448,0.0251844728559017,0.0150777362506875,cluster1
TCGA-19-4068-01,cluster1,0.49218702053603,0.0295371037124852,0.353681947516879,0.0622116586475303,0.0623822695870755,cluster1
TCGA-02-0333-01,cluster1,0.0200231893707028,0.0145891937390035,0.922184371215525,0.0117582025196433,0.0314450431551259,cluster1
TCGA-06-0650-01,cluster5,0.930903680698618,0.0151432775492032,0.0293036106052724,0.0118718963864853,0.0127775347604215,cluster5
TCGA-28-5209-01,cluster1,0.0268606849192519,0.0420320510826823,0.906065096746498,0.011753493608753,0.0132886736428142,cluster1
TCGA-02-0085-01,cluster5,0.682825996751065,0.019174808433757,0.22990254289071,0.0157060368196912,0.0523906151047767,cluster5
TCGA-16-1460-01,cluster3,0.0320496995319576,0.0158526070917922,0.016814568927869,0.896914261046926,0.0383688634014555,cluster3
TCGA-32-2494-01,cluster5,0.46461037293822,0.0559261014044671,0.363019370807991,0.0875184428270284,0.028925712022293,cluster5
TCGA-28-1752-01,cluster4,0.0204942283710178,0.0154880878814431,0.0504209463234128,0.0144392742220257,0.899157463202101,cluster4
TCGA-06-5416-01,cluster5,0.827982455964,0.133365322834605,0.0141777425482201,0.0114911438609733,0.0129833347922018,cluster5
TCGA-15-1447-01,cluster2,0.235572701375735,0.705393705213861,0.0357381972997747,0.0109375464866489,0.0123578496239803,cluster2
TCGA-32-1977-01,cluster5,0.820857055286296,0.0277820975020175,0.088490705140141,0.0127340907201282,0.0501360513514173,cluster5
TCGA-32-1982-01,cluster5,0.130421083799789,0.115947849566238,0.665168938510747,0.0417963192172084,0.0466658089060173,cluster1
TCGA-12-1099-01,cluster2,0.156027116226025,0.80746804110363,0.0132541612881367,0.0109126631205548,0.012338018261654,cluster2
TCGA-06-0168-01,cluster4,0.0196253448029736,0.0148314471523078,0.0848110326240118,0.0124464448228212,0.868285730597886,cluster4
TCGA-02-0027-01,cluster1,0.0222791283148977,0.0167313161023027,0.88936723490685,0.0565798021128845,0.0150425185630654,cluster1
TCGA-06-1804-01,cluster1,0.0107735314630234,0.00821018689067457,0.511533420070462,0.00765633863852398,0.461826522937316,cluster4
TCGA-02-0023-01,cluster1,0.0535736270750943,0.269023928341755,0.659216863582402,0.00849186379385868,0.00969371720688943,cluster1
