SampleIDs,BestCalls,cluster1,cluster5,cluster2,cluster4,cluster3,Label
TCGA-12-3646-01,cluster2,0.0172686781213354,0.0470370221971779,0.86420064974018,0.0343901107313823,0.0371035392099247,cluster2
TCGA-76-4931-01,cluster4,0.0199472827972259,0.0276936643961066,0.114789031229153,0.826873378985526,0.0106966425919879,cluster4
TCGA-41-5651-01,cluster5,0.0197973866395659,0.841788927949071,0.0860170873028249,0.0150556770680784,0.0373409210404594,cluster5
TCGA-06-0939-01,cluster4,0.0950505065968108,0.0290831979209175,0.0449556989986069,0.820299001694561,0.0106115947891034,cluster4
TCGA-32-1979-01,cluster5,0.0464128944903566,0.891010174838637,0.0150664889945261,0.0344058691218413,0.0131045725546391,cluster5
TCGA-12-0826-01,cluster1,0.841186186054037,0.0223060605747587,0.0237929615573846,0.0908926141741217,0.0218221776396978,cluster1
TCGA-06-6389-01,cluster3,0.0258151040878042,0.0365313196411139,0.0140217480459994,0.0439152103533497,0.879716617871733,cluster3
TCGA-02-0054-01,cluster1,0.895143306561635,0.0422647652959222,0.0309988205666315,0.0201317589512589,0.0114613486245524,cluster1
TCGA-06-0216-01,cluster4,0.041660234153685,0.0225755235824697,0.0986843223639956,0.818610543125369,0.0184693767744805,cluster4
TCGA-06-0413-01,cluster5,0.0170838476001035,0.932776405597634,0.0138310001825716,0.0133424373370425,0.0229663092826485,cluster5
TCGA-76-4934-01,cluster5,0.0212246817095056,0.89778498040172,0.0134684584446608,0.0387488624944253,0.0287730169496881,cluster5
TCGA-06-5418-01,cluster5,0.0935468012165885,0.713930639305483,0.16480253568409,0.0151235678527229,0.0125964559411157,cluster5
TCGA-32-2495-01,cluster1,0.713939381424967,0.150319045663295,0.0513632978489196,0.0679463304150325,0.0164319446477857,cluster1
TCGA-27-2526-01,cluster1,0.780018542036584,0.057616747459634,0.0121704754929351,0.14012101237346,0.0100732226373864,cluster1
TCGA-12-3653-01,cluster1,0.769631405354231,0.183498327617397,0.0111298377818334,0.0243420622441658,0.0113983670023726,cluster1
TCGA-08-0245-01,cluster5,0.0151804987288135,0.918925449637589,0.0140391737421,0.0305669345769336,0.0212879433145643,cluster5
TCGA-08-0359-01,cluster5,0.103105633869469,0.710707631215201,0.14179037152661,0.0239959048423231,0.0204004585463977,cluster5
TCGA-02-0001-01,cluster1,0.920704023601961,0.0369169725362237,0.0137535524279224,0.0135022810415183,0.0151231703923741,cluster1
TCGA-12-0827-01,cluster5,0.158496577695254,0.423443194900586,0.144268044948334,0.0892263206390277,0.184565861816799,cluster3
TCGA-26-1443-01,cluster2,0.204333756916976,0.0437714815158162,0.694022266776443,0.040326524535125,0.0175459702556396,cluster2
TCGA-27-1835-01,cluster1,0.917953522368725,0.0227467389264258,0.0142443585160385,0.0319389721852417,0.0131164080035687,cluster1
TCGA-19-5951-01,cluster5,0.341293250677444,0.522060103388236,0.0470134071405471,0.0546131535917361,0.0350200852020373,cluster1
TCGA-02-0027-01,cluster1,0.895625774349957,0.0405462142420719,0.0222741102597814,0.0169775800853103,0.0245763210628793,cluster1
TCGA-02-0330-01,cluster1,0.319088184055997,0.0177492985778849,0.0218124294514397,0.629685639316949,0.011664448597729,cluster4
TCGA-15-1447-01,cluster5,0.221084421710406,0.202061969397484,0.54972061489951,0.0147513741945979,0.0123816197980028,cluster2
TCGA-28-1751-01,cluster5,0.12267131166424,0.733991599035529,0.116706365783799,0.0144783051870684,0.0121524183293636,cluster5
TCGA-02-0021-01,cluster1,0.909480732137748,0.037490552697226,0.024090607462722,0.0140296488218788,0.014908458880425,cluster1
TCGA-76-6285-01,cluster5,0.0116586799040239,0.815659652908881,0.0121827286519429,0.142821874275749,0.0176770642594036,cluster5
TCGA-28-5215-01,cluster1,0.681013315258014,0.0244946167919547,0.276805935225867,0.00961540631824922,0.00807072640591511,cluster1
TCGA-14-2554-01,cluster4,0.145458757549698,0.0208688353375336,0.012775815651567,0.810979644783322,0.00991694667787916,cluster4
TCGA-06-2566-01,cluster1,0.922746586178084,0.0248318927457087,0.0270738465812218,0.0143594081829268,0.0109882663120583,cluster1
TCGA-76-4932-01,cluster5,0.00710693483549791,0.50007838302146,0.00808339925595427,0.00792643847858165,0.476804844408506,cluster3
TCGA-27-1833-01,cluster1,0.818508170472013,0.123030806752592,0.0127012136719345,0.0283754649763577,0.0173843441271037,cluster1
TCGA-14-0790-01,cluster4,0.436614729422785,0.0239180778694088,0.0160428045078735,0.505552588919024,0.017871799280909,cluster1
TCGA-02-0333-01,cluster1,0.925059156572144,0.0171468370613059,0.0142797221250511,0.0317329493687715,0.0117813348727271,cluster1
TCGA-19-1791-01,cluster4,0.0727812524365685,0.0176223739365801,0.0135977444952026,0.866246479805412,0.0297521493262362,cluster4
TCGA-26-5135-01,cluster5,0.0146338223671429,0.944058668091375,0.0141082582629943,0.0135608027755227,0.0136384485029653,cluster5
TCGA-02-0009-01,cluster1,0.895142774178525,0.0395515179928546,0.0179574675857049,0.012792093092002,0.0345561471509132,cluster1
TCGA-08-0529-01,cluster5,0.177816971657773,0.0799101759124322,0.160858556462067,0.472730083145448,0.10868421282228,cluster4
TCGA-16-1062-01,cluster2,0.0468416778026729,0.0152638576415364,0.861042996970835,0.0358204550422753,0.04103101254268,cluster2
TCGA-32-4213-01,cluster5,0.0155739379704125,0.864957260330354,0.0492635972830589,0.0163857360003431,0.0538194684158319,cluster5
TCGA-02-0074-01,cluster5,0.0213920754964584,0.912894045469124,0.028738212879802,0.0162747451947852,0.0207009209598306,cluster5
TCGA-19-5954-01,cluster5,0.0215174642295348,0.638848000376525,0.0204050816129353,0.00944602357222841,0.309783430208776,cluster5
TCGA-16-1060-01,cluster2,0.0151604517582635,0.0219264956121285,0.907291882685173,0.0334174484637742,0.0222037214806608,cluster2
TCGA-06-5410-01,cluster5,0.700189422477471,0.10052514117247,0.0715249766470464,0.0687495283793173,0.059010931323695,cluster5
TCGA-08-0380-01,cluster4,0.0327579444973501,0.029990329408716,0.060864637205197,0.858109392319715,0.0182776965690222,cluster4
TCGA-19-1390-01,cluster5,0.015850375287608,0.924718657511135,0.0284711320017686,0.0161234945497095,0.0148363406497792,cluster5
TCGA-06-0201-01,cluster5,0.190663314866436,0.644725329712285,0.0561264014426255,0.0877401181900078,0.0207448357886461,cluster5
TCGA-06-0237-01,cluster4,0.0357799157791816,0.0899213494401485,0.0221911579921138,0.834969095955859,0.0171384808326968,cluster4
TCGA-32-1977-01,cluster5,0.0604432862364104,0.568875759358522,0.0210083407643023,0.0288921222599625,0.320780491380803,cluster5
TCGA-12-5299-01,cluster5,0.106022822114836,0.850621991760068,0.0193943888820556,0.013076164156491,0.0108846330865495,cluster5
TCGA-12-3648-01,cluster1,0.45106191345895,0.0529464372778701,0.474656432567039,0.00843966702036224,0.0128955496757786,cluster1
TCGA-14-0786-01,cluster1,0.719088524123646,0.0368677010890313,0.200195646891266,0.0312565702636476,0.0125915576324088,cluster2
TCGA-32-2494-01,cluster5,0.0296128527143876,0.797437874919475,0.117884778485529,0.0181136645858879,0.0369508292947207,cluster5
TCGA-06-0146-01,cluster3,0.0187597247134055,0.0421897408437861,0.0165966529289686,0.0141463177669439,0.908307563746896,cluster3
TCGA-02-0007-01,cluster1,0.914205548209074,0.028642468572438,0.0202345543628674,0.0146035923246896,0.0223138365309311,cluster1
TCGA-14-1402-01,cluster2,0.199144268073561,0.0159131959417684,0.680920535176579,0.0953029226573712,0.00871907815072014,cluster2
TCGA-06-6391-01,cluster5,0.0378446474902739,0.920821174054253,0.013818401851318,0.0129912957921276,0.0145244808120271,cluster5
TCGA-08-0517-01,cluster3,0.0350206881373858,0.0269050526122105,0.18547058590998,0.0117329268834592,0.740870746456965,cluster3
TCGA-08-0345-01,cluster5,0.0140629197549699,0.923231053910249,0.014664331353039,0.0307523749687462,0.017289320012996,cluster5
TCGA-06-2569-01,cluster1,0.848400593925983,0.0535044746576705,0.0474402309217389,0.0136631193597576,0.0369915811348503,cluster1
TCGA-14-1034-01,cluster4,0.130617440327156,0.018177646647137,0.0296273212157226,0.811613188098433,0.00996440371155129,cluster4
TCGA-16-1045-01,cluster1,0.305735320541142,0.0571425300169739,0.57788969800484,0.033104546581228,0.0261279048558164,cluster2
TCGA-76-4935-01,cluster5,0.0147523969284059,0.942737707617319,0.0142743845816439,0.0126868627505028,0.015548648122128,cluster5
TCGA-06-0173-01,cluster2,0.0178734310266001,0.143328887229429,0.683684290068666,0.146229851280597,0.00888354039470754,cluster2
TCGA-12-0656-01,cluster1,0.855601018803536,0.0207594343648467,0.092309739877033,0.0212233393658077,0.0101064675887771,cluster1
TCGA-32-1987-01,cluster4,0.421335225570373,0.0538593404721715,0.0158435436660402,0.499827167762942,0.0091347225284734,cluster4
TCGA-02-0087-01,cluster3,0.0178011909307969,0.0311800748487256,0.0323614086158766,0.0157065217569341,0.902950803847667,cluster3
TCGA-32-1982-01,cluster1,0.433677068554627,0.172183794240904,0.140281580719026,0.183367351717278,0.0704902047681647,cluster1
TCGA-06-0210-01,cluster2,0.0198615385552397,0.131358878573625,0.608970774131285,0.216621309893258,0.023187498846592,cluster2
TCGA-06-2561-01,cluster1,0.89063705675226,0.043705738850624,0.0281684996091998,0.0262288681833173,0.0112598366045987,cluster1
TCGA-06-0145-01,cluster1,0.891834959053529,0.0232978664371544,0.0141137152516675,0.059578139685803,0.0111753195718462,cluster1
TCGA-14-1823-01,cluster4,0.0362073204745697,0.0443961060568359,0.0282773327946237,0.880205882064935,0.0109133586090354,cluster4
TCGA-19-4068-01,cluster1,0.647324808429889,0.23624658853528,0.0185322777408607,0.0669241428878357,0.0309721824061355,cluster1
TCGA-14-0783-01,cluster4,0.0191076989172645,0.0156352840670704,0.550805348347259,0.399720216930218,0.0147314517381878,cluster2
TCGA-19-1786-01,cluster1,0.569330415796086,0.264751002318789,0.0305252121141548,0.12416517660726,0.0112281931637108,cluster1
TCGA-02-0114-01,cluster3,0.0174804422172572,0.0528381378531896,0.0765651374234938,0.0161938744266559,0.836922408079404,cluster3
TCGA-08-0524-01,cluster5,0.027609107841333,0.931860137532507,0.0135951443887451,0.0135537571928095,0.0133818530446055,cluster5
TCGA-06-2570-01,cluster3,0.012682573874753,0.0278862712292988,0.172210301464062,0.0113604176527763,0.77586043577911,cluster3
TCGA-14-1459-01,cluster5,0.146200356561111,0.146722981995684,0.574937361369126,0.0402852739153006,0.0918540261587789,cluster2
TCGA-19-1392-01,cluster2,0.0150572429493016,0.0481190883915009,0.897771789159634,0.0139490236289285,0.025102855870635,cluster2
TCGA-06-1804-01,cluster1,0.484742519593622,0.0147246325786663,0.0074497038962213,0.486482550342927,0.00660059358856366,cluster4
TCGA-02-0010-01,cluster1,0.901603826151874,0.0268788874093278,0.0357368903460525,0.0194879809032427,0.0162924151895025,cluster1
TCGA-12-0692-01,cluster5,0.0793670144623024,0.19847594088104,0.321936406682816,0.280316606139393,0.119904031834449,cluster4
TCGA-06-0157-01,cluster4,0.0467823910741062,0.046473244814031,0.0137320041233357,0.872981528716785,0.0200308312717423,cluster4
TCGA-06-0650-01,cluster5,0.0702035063524762,0.889846763225464,0.013056314720654,0.0126007617851064,0.0142926539162995,cluster5
TCGA-06-1801-01,cluster5,0.0159526025997116,0.930946766681919,0.0207924138844058,0.0128346070881727,0.0194736097457909,cluster5
TCGA-14-1454-01,cluster5,0.00973533410633732,0.509654236489513,0.464789533281145,0.00783252684606995,0.00798836927693447,cluster2
TCGA-28-5209-01,cluster1,0.900646405274743,0.0371677719514736,0.0381477924197864,0.0125733806418598,0.0114646497121368,cluster1
TCGA-14-2555-01,cluster1,0.390445508771265,0.0343866101551238,0.54097227242326,0.0233120947324562,0.0108835139178958,cluster2
TCGA-12-0818-01,cluster3,0.0380030807360126,0.0248570110271941,0.0507805014682592,0.0231779632102993,0.863181443558235,cluster3
TCGA-06-5417-01,cluster3,0.0139349413478605,0.0483182334380538,0.0653509074200297,0.0237785347877126,0.848617383006343,cluster3
TCGA-06-0208-01,cluster5,0.412182574861149,0.0944009720664394,0.0338812276091886,0.398094989654154,0.0614402358090689,cluster1
TCGA-14-1396-01,cluster2,0.0745414560067408,0.0258184555109548,0.829794146545624,0.0388353610900254,0.0310105808466553,cluster2
TCGA-27-1832-01,cluster4,0.0478573676756815,0.0204671749434732,0.0229500648715805,0.897483385229265,0.0112420072799996,cluster4
TCGA-02-0043-01,cluster1,0.898658621109526,0.0334191079577184,0.0217995323037131,0.023811296485614,0.0223114421434287,cluster1
TCGA-76-4928-01,cluster5,0.0823174107505013,0.824153172850224,0.0668634308731672,0.0144230426010332,0.0122429429250736,cluster5
TCGA-02-0060-01,cluster1,0.878618775610578,0.0335855561631556,0.0250160221246132,0.0276644096753998,0.0351152364262535,cluster1
TCGA-12-1088-01,cluster2,0.0152688533076422,0.0606068500423325,0.895775221711652,0.0138537157061303,0.0144953592322428,cluster2
TCGA-76-4929-01,cluster2,0.0271275576590383,0.439313579753289,0.4821518682997,0.0134055905446456,0.0380014037433269,cluster5
TCGA-02-0023-01,cluster1,0.71163859023629,0.10816080091415,0.156594423670828,0.0149076785714589,0.0086985066072732,cluster1
TCGA-02-0069-01,cluster5,0.0260433099059548,0.929177528117625,0.0141392130153058,0.0137350347555348,0.0169049142055798,cluster5
TCGA-41-4097-01,cluster5,0.0624580035937333,0.815670667218598,0.0844208937033465,0.0254372236831942,0.0120132118011279,cluster1
TCGA-28-1752-01,cluster4,0.0772308220799787,0.0206348964139011,0.0134107152490187,0.877787275429258,0.0109362908278431,cluster4
TCGA-02-0281-01,cluster5,0.0235931202536971,0.929043980931881,0.0141732524653904,0.0130628013700984,0.0201268449789329,cluster5
TCGA-06-5408-01,cluster5,0.158135752881188,0.747290422188453,0.0349114294986793,0.0321761762306179,0.027486219201062,cluster5
TCGA-19-5956-01,cluster5,0.0235012790044455,0.911404088330722,0.014118080059266,0.0285505868544115,0.0224259657511556,cluster5
TCGA-26-5139-01,cluster1,0.689895874036853,0.254492564553467,0.0348671083716171,0.0111423724646368,0.00960208057342615,cluster1
TCGA-28-1750-01,cluster2,0.0208469932499917,0.168309741006465,0.773181841978402,0.0242413300864837,0.0134200936786579,cluster2
TCGA-12-1597-01,cluster5,0.0104448393234716,0.571267683530154,0.398486447223436,0.0090638648613576,0.0107371650615813,cluster2
TCGA-27-1836-01,cluster5,0.0498699542949575,0.90825262824702,0.0150199205555749,0.014250999764373,0.0126064971380745,cluster5
TCGA-12-1099-01,cluster2,0.0117228157084137,0.322418072411769,0.643490103057911,0.0101747117014205,0.0121942971204855,cluster2
TCGA-02-0326-01,cluster1,0.787540415396831,0.162119523113523,0.0265859547436367,0.0127589338915393,0.0109951728544708,cluster1
TCGA-19-0957-01,cluster5,0.0147988714733242,0.867120019333746,0.0671103904787608,0.0269310137930949,0.0240397049210742,cluster5
TCGA-28-1755-01,cluster2,0.012143238271014,0.0190678388067276,0.749544961872638,0.206393056535141,0.0128509045144799,cluster2
TCGA-12-1091-01,cluster2,0.128568980443548,0.154204844399794,0.671723165034077,0.034888018042413,0.0106149920801677,cluster2
TCGA-06-2563-01,cluster1,0.935147793385414,0.0266526019043701,0.0141431799527521,0.0129213165718734,0.0111351081855905,cluster1
TCGA-06-5416-01,cluster5,0.016699079921809,0.865809548939543,0.0896677770068258,0.012655770805159,0.0151678233266628,cluster5
