SampleIDs,BestCalls,cluster2,cluster1,cluster5,cluster3,cluster4,Label
TCGA-28-5208-01,cluster1,0.0611154622305683,0.829534825973399,0.0558941413339807,0.0419181559173098,0.0115374145447426,cluster1
TCGA-27-2524-01,cluster2,0.391637152387604,0.564082018652631,0.00895112391987197,0.00825846241210931,0.0270712426277838,cluster2
TCGA-06-2565-01,cluster1,0.0189965637524779,0.859513354399527,0.0176913711237822,0.0758421425437557,0.027956568180457,cluster1
TCGA-12-3649-01,cluster5,0.0259253678207886,0.183641747766487,0.742949647559392,0.0229144176705942,0.0245688191827384,cluster5
TCGA-28-5220-01,cluster5,0.0120169252968369,0.0775010684200602,0.840522453401524,0.0322909486037329,0.0376686042778465,cluster5
TCGA-06-0648-01,cluster2,0.93904613865253,0.010501624953129,0.0230235269522051,0.0153106208239102,0.0121180886182258,cluster2
TCGA-06-0130-01,cluster2,0.862299376155166,0.0178640808877704,0.0155365498035552,0.080843817441607,0.0234561757119011,cluster2
TCGA-12-0820-01,cluster5,0.0810897433522999,0.260049825770445,0.367820906192277,0.011334353565521,0.279705171119457,cluster1
TCGA-06-0882-01,cluster5,0.00627106752131075,0.00803730384297497,0.314418597916302,0.364773990015414,0.306499040703998,cluster5
TCGA-27-2523-01,cluster1,0.239053165422344,0.558564114089561,0.0637553046106722,0.0359007928930487,0.102726622984375,cluster1
TCGA-16-1055-01,cluster1,0.0446326812739157,0.600544064382984,0.0423305319081499,0.0559586947558934,0.256534027679057,cluster1
TCGA-19-2620-01,cluster5,0.0210108435522909,0.0161579634430103,0.918114627184123,0.0195027326188714,0.0252138332017041,cluster5
TCGA-06-0240-01,cluster5,0.00918128040085222,0.011651910741723,0.507363780798556,0.463911905215922,0.00789112284294718,cluster5
TCGA-19-1385-01,cluster2,0.881498973749184,0.0835363805741885,0.0113640666940951,0.0120765974784983,0.011523981504034,cluster2
TCGA-28-5204-01,cluster1,0.0981320808842146,0.517797574182633,0.363875401546811,0.011152521685948,0.0090424217003937,cluster5
TCGA-32-1986-01,cluster2,0.829025379362518,0.0746388334323153,0.0113266881911493,0.0110444249058853,0.0739646741081319,cluster2
TCGA-06-0192-01,cluster2,0.866389620508246,0.0100588938507222,0.0131251026072261,0.0110486998127333,0.099377683221072,cluster2
TCGA-12-0688-01,cluster2,0.677658679024316,0.101329552558775,0.0156633115801968,0.0132167175773267,0.192131739259385,cluster2
TCGA-02-0106-01,cluster1,0.805936308076368,0.0316364145185872,0.0324602927483416,0.0736291260531155,0.0563378586035875,cluster2
TCGA-32-2638-01,cluster1,0.0152925837911212,0.832290267727274,0.0149806893121513,0.106583560115505,0.0308528990539483,cluster1
TCGA-12-1089-01,cluster5,0.0128642428058444,0.0161437982076696,0.609349218658837,0.176085036720893,0.185557703606756,cluster3
TCGA-28-5213-01,cluster1,0.282133305038934,0.674682475428489,0.0226200291709904,0.0109673074497474,0.00959688291183824,cluster1
TCGA-06-0148-01,cluster2,0.880381430337189,0.0364708819668971,0.02889024459493,0.0200660166032838,0.0341914264977003,cluster2
TCGA-12-0821-01,cluster4,0.315159793367201,0.0111956925823044,0.0113722998832068,0.0113624931828847,0.650909720984403,cluster4
TCGA-26-1442-01,cluster5,0.0293808617570989,0.0105526875487888,0.68937706242371,0.260764674876237,0.00992471339416593,cluster5
TCGA-08-0512-01,cluster2,0.944946064411447,0.0115231180419851,0.0173499170088519,0.0147677668221361,0.0114131337155797,cluster2
TCGA-06-0139-01,cluster2,0.494164589005014,0.477659464780456,0.00986692049482384,0.00917051028322315,0.00913851543648265,cluster1
TCGA-12-0703-01,cluster5,0.0119126826729086,0.0150861997379652,0.566146505740439,0.0162386313305728,0.390615980518114,cluster5
TCGA-26-5134-01,cluster2,0.883248692836683,0.0548332191592958,0.0111686555009722,0.0160428861457561,0.0347065463572924,cluster2
TCGA-14-1452-01,cluster2,0.754969820298122,0.0224636150128725,0.0122737685861136,0.0353045732532109,0.174988222849681,cluster2
TCGA-02-0079-01,cluster3,0.329236897523132,0.019297394898984,0.0516471637603729,0.590528281408947,0.00929026240856424,cluster3
TCGA-19-1787-01,cluster3,0.042297455383483,0.0167155834877412,0.00967145759560054,0.525406904356436,0.40590859917674,cluster3
TCGA-14-1794-01,cluster2,0.901399485535738,0.0134554872210117,0.00977114944757228,0.0644201367157339,0.0109537410799444,cluster2
TCGA-02-0116-01,cluster2,0.924267497163098,0.0347122183731779,0.0134527526685874,0.0152053384870478,0.012362193308089,cluster5
TCGA-41-2571-01,cluster2,0.722752025997745,0.0106176522619862,0.00958823493782494,0.0143913325581137,0.24265075424433,cluster2
TCGA-32-1980-01,cluster5,0.0187472573385489,0.0125180416778478,0.936502489527532,0.0206551487783864,0.0115770626776846,cluster5
TCGA-06-2557-01,cluster1,0.0135291636571797,0.897996120397621,0.0160732081356798,0.030905552616804,0.0414959551927158,cluster3
TCGA-26-1438-01,cluster4,0.0188442440466896,0.0157526613160818,0.0133452475869026,0.117733420634873,0.834324426415453,cluster4
TCGA-12-0772-01,cluster2,0.809855473936812,0.00979584658277653,0.00874275708077065,0.0127643552969527,0.158841567102688,cluster2
TCGA-06-0644-01,cluster2,0.947594337371684,0.0183793626961617,0.0100474054331413,0.0128617839091858,0.0111171105898269,cluster2
TCGA-14-3476-01,cluster5,0.0331585667904862,0.391300738832604,0.524966256992418,0.027442972390266,0.0231314649942257,cluster1
TCGA-12-1602-01,cluster2,0.852441778613499,0.0108062399839201,0.104351254172685,0.0202484729620916,0.0121522542678044,cluster2
TCGA-28-1747-01,cluster3,0.0116576383886343,0.0110622229033622,0.295593676267417,0.558687222995304,0.122999239445283,cluster3
TCGA-28-2502-01,cluster2,0.932078627478195,0.0151426611687697,0.0133344020368907,0.0246902493670596,0.0147540599490848,cluster2
TCGA-02-2470-01,cluster2,0.323552196614743,0.0124726039488975,0.539052404454903,0.110896616144585,0.0140261788368722,cluster5
TCGA-27-2519-01,cluster3,0.0148206777524282,0.00889222877609165,0.00926410005191474,0.801049700143219,0.165973293276347,cluster3
TCGA-14-0866-01,cluster1,0.0202123406602714,0.786347149078962,0.146600473530044,0.0244471853913188,0.0223928513394037,cluster1
TCGA-16-1056-01,cluster1,0.0214153480834935,0.81835565449402,0.0286932004692078,0.0135443059511709,0.117991491002108,cluster1
TCGA-08-0386-01,cluster3,0.250623230770718,0.0135106673924973,0.0949096491636561,0.625727987301768,0.0152284653713597,cluster3
TCGA-32-4210-01,cluster3,0.013847455887557,0.156553826840049,0.0186413089334398,0.791962799266277,0.0189946090726774,cluster3
TCGA-06-0129-01,cluster3,0.0589295045734282,0.0180985144793104,0.0228694428415486,0.889512865902592,0.010589672203121,cluster3
TCGA-19-1388-01,cluster3,0.37655902785864,0.0756637735757802,0.241651119570908,0.279038193448728,0.0270878855459438,cluster3
TCGA-06-0179-01,cluster5,0.0506397195338291,0.0273795070129446,0.895072119533545,0.0135791988750343,0.013329455044647,cluster5
TCGA-06-0182-01,cluster1,0.0202477000440988,0.597947368066958,0.243886757534324,0.106033499640801,0.0318846747138179,cluster1
TCGA-27-1830-01,cluster2,0.498257611648659,0.00648754966473038,0.0074800390045818,0.481019519221944,0.00675528046008439,cluster2
TCGA-06-0686-01,cluster2,0.878105647285804,0.0120108181335463,0.0737432019235892,0.0160739803641005,0.02006635229296,cluster2
TCGA-26-1440-01,cluster1,0.17642734921819,0.0334659362126802,0.0326617782813707,0.0220471592387916,0.735397777048967,cluster4
TCGA-26-1439-01,cluster3,0.0888418982742525,0.100717234223699,0.0611657178644812,0.705025213519121,0.0442499361184467,cluster1
TCGA-12-1090-01,cluster3,0.0239613729519199,0.0110226052810086,0.012336592487208,0.904633980244647,0.0480454490352166,cluster3
TCGA-06-0152-01,cluster1,0.132240038500669,0.565644492866889,0.0548728165954221,0.029003220064915,0.218239431972105,cluster1
TCGA-14-1458-01,cluster5,0.0180640177238489,0.0269316969958447,0.882833386566908,0.0508546370201058,0.0213162616932922,cluster5
TCGA-12-1094-01,cluster2,0.795977578003423,0.00809913600413122,0.00923495352950057,0.00971324385991503,0.176975088603031,cluster2
TCGA-12-0829-01,cluster2,0.655473558210263,0.00823381720019467,0.0575119975624315,0.0112015900319775,0.267579036995134,cluster4
TCGA-41-3915-01,cluster2,0.947740372434161,0.0125570522404157,0.0131318751512117,0.0134966973400132,0.0130740028341985,cluster2
TCGA-12-0778-01,cluster4,0.286026673135627,0.0115880426153396,0.0607259665987582,0.0224168751916124,0.619242442458663,cluster4
TCGA-02-0047-01,cluster5,0.0745364155721375,0.0347570243175898,0.863138627456434,0.014146866659992,0.0134210659938465,cluster5
TCGA-02-0111-01,cluster2,0.939963307626541,0.0121437759718098,0.0126607840547843,0.0238083557654307,0.0114237765814339,cluster2
TCGA-06-0878-01,cluster1,0.102502970001487,0.800527372777809,0.0143856566007442,0.0121237859827705,0.0704602146371886,cluster4
TCGA-06-0402-01,cluster2,0.588588898215911,0.388669244198654,0.00850771365018847,0.00728995112705805,0.00694419280818869,cluster2
TCGA-08-0516-01,cluster5,0.0252988121619098,0.0780402259799828,0.708929824845759,0.174658497243135,0.0130726397692137,cluster5
TCGA-27-2518-01,cluster5,0.00996414422012198,0.0205503388996703,0.731976788803133,0.228679842666769,0.0088288854103059,cluster5
TCGA-08-0522-01,cluster2,0.945893900767887,0.0161542927113909,0.0157390761360951,0.0112830485132491,0.010929681871378,cluster2
TCGA-06-5859-01,cluster3,0.0361620466537504,0.0282646063401118,0.0628306328778529,0.86165118354004,0.0110915305882446,cluster3
TCGA-27-1831-01,cluster1,0.0414246545831221,0.744615880196079,0.0101231681595455,0.0880940802684586,0.115742216792795,cluster1
TCGA-12-0618-01,cluster2,0.871230957596979,0.0215712940180268,0.0217840877771477,0.0241265640509236,0.0612870965569224,cluster2
TCGA-16-1063-01,cluster4,0.0176801017544372,0.0309880688846788,0.283957408642408,0.05092027928894,0.616454141429536,cluster4
TCGA-08-0520-01,cluster3,0.156463369193318,0.0186206911031195,0.0644168212946604,0.49191208607914,0.268587032329762,cluster3
TCGA-19-0955-01,cluster4,0.0140333321524446,0.010541678054709,0.28748757881768,0.00919546217531664,0.67874194879985,cluster5
TCGA-06-0747-01,cluster5,0.0347318097715341,0.0886298445025025,0.0268279031405855,0.333607765195245,0.516202677390133,cluster4
TCGA-02-0440-01,cluster2,0.841578648610705,0.0214524023670536,0.00962620063529175,0.117097970286515,0.0102447781004343,cluster2
TCGA-02-0070-01,cluster2,0.892663570054766,0.0169636050073911,0.014681873045818,0.0605156519972539,0.0151752998947712,cluster2
TCGA-02-0024-01,cluster5,0.418368965925726,0.148246051658938,0.343880341213922,0.0581463818303069,0.0313582593711074,cluster5
TCGA-19-1790-01,cluster2,0.813274339483692,0.113435129720853,0.0163512025973334,0.0265324290837764,0.0304068991143461,cluster2
TCGA-28-2514-01,cluster5,0.109540709107063,0.211806275599075,0.650714108276842,0.0155609970210727,0.0123779099959463,cluster5
TCGA-28-1753-01,cluster2,0.6815588131663,0.286157353011631,0.0084359923551448,0.0148399151248877,0.00900792634203606,cluster1
TCGA-02-0102-01,cluster2,0.893070738273515,0.0135765066141847,0.0476029748904912,0.0134807904437718,0.0322689897780374,cluster2
TCGA-06-0749-01,cluster5,0.0121176351104184,0.0147222327246374,0.691594472152524,0.189026603114328,0.0925390568980921,cluster5
TCGA-06-0409-01,cluster2,0.911927452363419,0.0347061838848451,0.0255347638480844,0.0144190521289371,0.0134125477747149,cluster2
TCGA-12-0619-01,cluster2,0.904170990860195,0.0177864327478336,0.0101488344688267,0.0495707795933079,0.0183229623298364,cluster2
TCGA-32-2615-01,cluster5,0.033671918287949,0.186709396837028,0.0265177112146606,0.173932438130327,0.579168535530036,cluster4
TCGA-06-0164-01,cluster2,0.937550724382599,0.0209498579900452,0.0127000331833499,0.01776190763092,0.0110374768130857,cluster2
TCGA-02-0446-01,cluster2,0.527911756350964,0.00697373013696745,0.449822727304398,0.0079294239390505,0.00736236226862054,cluster2
TCGA-32-1978-01,cluster1,0.0210207384807964,0.649151526795478,0.0109288711329018,0.0167528275028277,0.302146036087996,cluster1
TCGA-02-0003-01,cluster1,0.131086020148747,0.831126190750695,0.0111728736937584,0.0149085618724357,0.0117063535343643,cluster1
TCGA-12-1097-01,cluster4,0.0268829506858647,0.0125798604571265,0.0376070357298961,0.023833286552508,0.899096866574605,cluster4
TCGA-08-0349-01,cluster5,0.0148918762497132,0.0109766309691193,0.508752128588846,0.454340468962423,0.0110388952298987,cluster3
TCGA-06-5415-01,cluster5,0.0144366660112196,0.0221211501517026,0.895564365871072,0.0362423978094108,0.0316354201565953,cluster5
TCGA-02-0260-01,cluster1,0.0762450217997183,0.803638910392013,0.0204277423829232,0.011699125096171,0.0879892003291745,cluster1
TCGA-06-0211-01,cluster4,0.196702026655021,0.0491142540702115,0.033914827710832,0.0194232825422646,0.700845609021671,cluster2
TCGA-28-1760-01,cluster2,0.741330110188613,0.171797241376062,0.0214890143781249,0.0169389767300577,0.0484446573271429,cluster2
TCGA-06-2564-01,cluster1,0.0356696180354111,0.877996356795581,0.0451326169828682,0.0190315633450748,0.0221698448410649,cluster1
TCGA-27-1834-01,cluster3,0.0149857587852704,0.0098553930914979,0.0636294240385715,0.866795153608739,0.0447342704759207,cluster3
TCGA-14-1825-01,cluster3,0.639241036011476,0.0627272511673506,0.0699049120364505,0.148914496271802,0.0792123045129208,cluster2
TCGA-06-0140-01,cluster2,0.502900878146411,0.0414276174384417,0.00649126442147766,0.434754331338053,0.0144259086556173,cluster3
TCGA-06-0175-01,cluster2,0.946519985570324,0.0103087679356325,0.0190042272973884,0.0132602823603854,0.0109067368362695,cluster2
TCGA-06-0188-01,cluster3,0.018456209580049,0.0146618393706895,0.0308691540774955,0.59118035416311,0.344832442808656,cluster3
TCGA-19-0964-01,cluster4,0.0165982831108091,0.0119943329366471,0.016974370250543,0.140658742338834,0.813774271363167,cluster4
TCGA-06-0143-01,cluster2,0.937426160461005,0.0126917622787915,0.0110637547693022,0.0133669729341652,0.0254513495567362,cluster2
TCGA-15-1446-01,cluster3,0.00903209955788282,0.0438091040665711,0.00844828618720226,0.52443046558937,0.414280044598974,cluster3
TCGA-16-0848-01,cluster4,0.0938865240266245,0.0122368340496413,0.0139475491244997,0.245971683906792,0.633957408892442,cluster4
TCGA-02-0337-01,cluster2,0.940982350473544,0.0220403505300545,0.0133180206015257,0.0128249403475805,0.0108343380472956,cluster2
TCGA-12-0657-01,cluster4,0.0504044044438593,0.0181130304102873,0.217199417682436,0.0166620959075412,0.697621051555876,cluster4
TCGA-16-0861-01,cluster4,0.087675800863141,0.0118856647676521,0.0915595147773982,0.0334856446537458,0.775393374938063,cluster4
TCGA-06-0169-01,cluster3,0.407764801232394,0.369056515096652,0.0124203683479005,0.0112508978464046,0.199507417476649,cluster1
TCGA-08-0510-01,cluster2,0.920748096031905,0.018159453462352,0.0316620558601106,0.0162849227208866,0.0131454719247461,cluster2
TCGA-02-0026-01,cluster1,0.581333965494131,0.140469790147501,0.116270369754757,0.104019886320939,0.0579059882826719,cluster2
TCGA-02-0290-01,cluster1,0.333934215136723,0.613986781787671,0.0368366760531044,0.00782170491118959,0.00742062211131176,cluster1
TCGA-06-0132-01,cluster5,0.0134951990409403,0.00984541719083623,0.855495723228829,0.0542376722955858,0.0669259882438085,cluster5
TCGA-41-2572-01,cluster1,0.0182639595524715,0.808242794378079,0.028403719363638,0.11847671334216,0.0266128133636518,cluster1
TCGA-02-0271-01,cluster2,0.945022770200079,0.0197845273341456,0.0130919626565931,0.0112241810867732,0.010876558722409,cluster2
TCGA-08-0360-01,cluster2,0.627811641003968,0.0274430125408518,0.0103411469586056,0.325290058984854,0.00911414051172034,cluster2
TCGA-16-0846-01,cluster5,0.0103994878658077,0.00737634450195189,0.53534851781361,0.190711196357015,0.256164453461615,cluster3
TCGA-14-0813-01,cluster5,0.0314179514206865,0.0235115937726523,0.594833595613445,0.0251177836809161,0.3251190755123,cluster4
TCGA-02-0064-01,cluster2,0.917292005399255,0.016627327951024,0.0187227942810628,0.035254261262071,0.0121036111065868,cluster2
TCGA-14-0867-01,cluster2,0.909990501473859,0.010685220849201,0.011953598199407,0.0148093927885715,0.0525612866889618,cluster2
TCGA-15-1444-01,cluster3,0.0189358670637928,0.0108614704370382,0.0197783358064318,0.939419306018146,0.0110050206745912,cluster3
TCGA-06-0190-01,cluster2,0.927684761518588,0.0144350923212358,0.0146702898821369,0.0113260332441951,0.031883823033844,cluster2
TCGA-06-0127-01,cluster5,0.0152737341753952,0.0125147518701759,0.893379005372625,0.0588253370799954,0.0200071715018084,cluster5
TCGA-02-0115-01,cluster5,0.0135426266419473,0.0121040054358319,0.887911118719355,0.075937108998346,0.0105051402045196,cluster5
TCGA-19-2623-01,cluster3,0.340361056506075,0.112385716470942,0.0241346613648527,0.514111534253752,0.00900703140437775,cluster3
TCGA-06-5411-01,cluster5,0.0722524213557872,0.0152467167246492,0.88810048976489,0.0126987767688849,0.011701595385789,cluster5
TCGA-19-2624-01,cluster1,0.0423738224434703,0.501594965149369,0.0189388397640783,0.011329614719149,0.425762757923933,cluster1
TCGA-02-0051-01,cluster2,0.825115277340326,0.0156552727068405,0.0176566440451583,0.131505760653028,0.0100670452546473,cluster2
TCGA-28-5214-01,cluster1,0.203987011343368,0.72866827346229,0.0477324162701815,0.0101626174681179,0.00944968145604239,cluster1
TCGA-02-0046-01,cluster1,0.199334378856764,0.729840610256514,0.0513712819494132,0.010101288014241,0.00935244092306771,cluster1
TCGA-19-2629-01,cluster3,0.0190830740935856,0.0104306142676272,0.012673406345241,0.946722331821142,0.0110905734724039,cluster3
TCGA-27-1837-01,cluster1,0.0276938498489791,0.535516603660155,0.0369852478716578,0.362603595537457,0.0372007030817512,cluster1
TCGA-28-1745-01,cluster5,0.0160395805904551,0.0146804589152583,0.546133872589476,0.415822563963744,0.00732352394106664,cluster3
TCGA-14-0812-01,cluster2,0.309483456073169,0.0056109278322142,0.270716004821574,0.408212783250779,0.00597682802226408,cluster3
TCGA-06-0879-01,cluster2,0.439682770340569,0.0279247772970331,0.023984796616943,0.0264515638966147,0.48195609184884,cluster4
TCGA-32-4211-01,cluster3,0.0163900757286376,0.0117523412245997,0.0136529638865124,0.924804927746619,0.0333996914136315,cluster3
TCGA-19-5958-01,cluster5,0.0169470461111774,0.0139795867592644,0.895023559677608,0.0180296315808588,0.0560201758710916,cluster5
TCGA-08-0525-01,cluster2,0.919864376130031,0.0374134991608486,0.0141039368346024,0.0177413313096099,0.010876856564908,cluster2
TCGA-32-2632-01,cluster3,0.0156680300342852,0.0127510174605031,0.0489775501120536,0.91124584371017,0.011357558682988,cluster3
TCGA-06-1802-01,cluster2,0.90271385140974,0.0277967366488925,0.0104875255860649,0.0125673424083508,0.0464345439469513,cluster2
TCGA-06-0166-01,cluster2,0.563519446547513,0.00753511789236072,0.0108928901631954,0.0101854090984098,0.407867136298521,cluster2
TCGA-32-5222-01,cluster2,0.812469682634881,0.153354757861185,0.0122479000709335,0.0122736112399456,0.00965404819305498,cluster2
TCGA-06-0214-01,cluster4,0.0140770169035813,0.0503990840543005,0.232148796870747,0.0555418541366726,0.647833248034699,cluster4
TCGA-02-0422-01,cluster2,0.885465074850119,0.0107772913206448,0.0125475689045489,0.0116447805949514,0.0795652843297355,cluster2
TCGA-06-0414-01,cluster2,0.941371289837863,0.0135139257364053,0.016810761206011,0.0154324293556863,0.0128715938640347,cluster2
TCGA-06-0138-01,cluster1,0.010038408105036,0.63882575155514,0.0498121565212786,0.0261599839802709,0.275163699838274,cluster1
TCGA-06-2567-01,cluster3,0.271649914141677,0.0124685840144966,0.00790483810194805,0.696066025950737,0.0119106377911417,cluster3
TCGA-06-0154-01,cluster2,0.877775890599789,0.0097415260573424,0.00959857290728331,0.0115020985043061,0.0913819119312789,cluster2
TCGA-08-0347-01,cluster2,0.906619364672719,0.0123748724821158,0.023983277933236,0.0441669834501436,0.0128555014617856,cluster2
TCGA-02-2466-01,cluster2,0.860400429534165,0.086052421283126,0.0151972245738874,0.0130171175271362,0.0253328070816854,cluster2
TCGA-06-0877-01,cluster2,0.217929515752568,0.199418668385478,0.221718409447333,0.020379053362867,0.340554353051754,cluster4
TCGA-26-5132-01,cluster3,0.212167710379666,0.0102870113008557,0.00990870233107406,0.757058773956869,0.0105778020315352,cluster3
TCGA-06-0177-01,cluster2,0.937896873388902,0.0129392412008774,0.0121712308987718,0.0148477847605087,0.0221448697509403,cluster2
TCGA-08-0392-01,cluster2,0.933507963752188,0.0221466594917716,0.0207097062366312,0.0124932868691522,0.011142383650257,cluster2
TCGA-32-2491-01,cluster2,0.842989033297593,0.00953356391799837,0.019991988635971,0.1106130447849,0.0168723693635382,cluster2
TCGA-08-0348-01,cluster2,0.950536076862785,0.0118988632009635,0.010701818563189,0.0158214928560933,0.0110417485169688,cluster2
TCGA-02-2486-01,cluster3,0.181593469052092,0.157425309005275,0.0324410914362403,0.613858076419071,0.0146820540873217,cluster3
TCGA-06-0124-01,cluster2,0.882181287128629,0.0852574276157379,0.010969143301874,0.0111332364444328,0.0104589055093268,cluster2
TCGA-14-0736-01,cluster4,0.150424318799375,0.0122124793822396,0.02309766052176,0.0196917863533157,0.79457375494331,cluster4
TCGA-08-0353-01,cluster2,0.653753077616384,0.293033217613883,0.0237468500563429,0.0166909739815262,0.012775880731864,cluster2
TCGA-19-1788-01,cluster5,0.0234114968644054,0.00993399409381479,0.804233041533465,0.140423771811405,0.0219976956969098,cluster5
TCGA-06-0195-01,cluster5,0.0110075110731434,0.00843772933518031,0.367828014575734,0.283408880863302,0.32931786415264,cluster5
TCGA-41-2575-01,cluster1,0.0931527272430428,0.0426612132773373,0.0344411215607342,0.0308612158196385,0.798883722099247,cluster4
TCGA-06-0142-01,cluster5,0.0326242681419381,0.0113198594940596,0.927616052524849,0.0172824638726829,0.0111573559664705,cluster5
TCGA-06-0187-01,cluster4,0.165653620809284,0.011402453144763,0.01635069557157,0.0915035076110009,0.715089722863382,cluster4
TCGA-06-0167-01,cluster5,0.0197456055151438,0.0150553978929671,0.820657732611418,0.05422579233517,0.0903154716453016,cluster5
TCGA-06-0189-01,cluster2,0.464837746033859,0.442772946622087,0.00629583423560448,0.00693656614902448,0.079156906959425,cluster2
TCGA-19-1387-01,cluster2,0.886101500523967,0.0150098884623262,0.0340496419880923,0.0216716737606797,0.043167295264935,cluster2
TCGA-28-1756-01,cluster5,0.0128411936726507,0.0150747813188149,0.853028196351655,0.0975760691881012,0.0214797594687776,cluster5
TCGA-76-6193-01,cluster2,0.872675398771121,0.0157316971483364,0.0229405971710653,0.073984109297646,0.0146681976118318,cluster3
TCGA-08-0346-01,cluster2,0.948512289209749,0.0119378353454075,0.0105969261020391,0.0144038818082235,0.0145490675345807,cluster2
TCGA-02-0266-01,cluster2,0.640262904239406,0.259474224313791,0.0099783004728448,0.00890055861163561,0.0813840123623221,cluster2
TCGA-32-1970-01,cluster3,0.0161969505867928,0.0101987019665884,0.0945070808536132,0.853764614579943,0.0253326520130626,cluster3
TCGA-12-3652-01,cluster3,0.0239764252021329,0.580200557194948,0.0535478890033463,0.321113177087086,0.0211619515124872,cluster1
TCGA-06-0171-01,cluster1,0.114272177067616,0.260666754146309,0.188278169890337,0.0227917521564705,0.413991146739267,cluster4
TCGA-41-2573-01,cluster5,0.0110981941228252,0.0107545183564546,0.551022752882507,0.418680666521674,0.00844386811653935,cluster5
TCGA-06-0176-01,cluster2,0.874067743548841,0.0167071282070248,0.0184450695334474,0.0110958005196142,0.079684258191073,cluster2
TCGA-02-0269-01,cluster1,0.100171501798185,0.798344599701906,0.0159414380108809,0.0211312099888743,0.0644112505001543,cluster1
TCGA-06-0206-01,cluster2,0.654903593659765,0.245158381637357,0.0116451650446407,0.0753997806496623,0.0128930790085747,cluster2
TCGA-19-2621-01,cluster3,0.0115625583964907,0.0234763169648753,0.0711598865476245,0.656985507360357,0.236815730730653,cluster3
TCGA-28-5207-01,cluster1,0.0444182488145159,0.792361520307375,0.140379707314233,0.0115027827878329,0.0113377407760438,cluster1
TCGA-14-1795-01,cluster2,0.884139725621331,0.0844737010630598,0.010250190969427,0.010710563725296,0.0104258186208859,cluster2
TCGA-02-0075-01,cluster2,0.942332144917333,0.0202899065539299,0.0137442099864281,0.0125705010023104,0.0110632375399983,cluster2
TCGA-14-1453-01,cluster5,0.0217563177999978,0.334733128062084,0.0379476842086157,0.0432332379703241,0.562329631958978,cluster4
TCGA-08-0357-01,cluster2,0.897205379550129,0.00986452681171113,0.0110907944430157,0.0137342720256542,0.0681050271694901,cluster2
TCGA-06-2559-01,cluster2,0.535241039776505,0.424683908580612,0.0186414163397195,0.0139989931049371,0.00743464219822608,cluster1
TCGA-08-0373-01,cluster2,0.874335914697878,0.0111866095854262,0.0720411701038953,0.0303657102894975,0.0120705953233034,cluster2
TCGA-12-3650-01,cluster1,0.0181387045618389,0.851750586973053,0.102732116719045,0.0148135990205808,0.0125649927254821,cluster1
TCGA-02-0317-01,cluster4,0.0276466073012349,0.467407860106376,0.0182195592550195,0.0118466063246823,0.474879367012687,cluster1
TCGA-12-0828-01,cluster4,0.0154465549716718,0.0153819833079161,0.0151367186337649,0.114296988247947,0.839737754838701,cluster4
TCGA-06-0646-01,cluster2,0.837330540116324,0.0130349376399852,0.00994251906971868,0.129463992735344,0.0102280104386278,cluster2
TCGA-06-1800-01,cluster2,0.950678523978412,0.0158315116765482,0.0109392040458699,0.0114272798098659,0.0111234804893036,cluster2
TCGA-06-0219-01,cluster5,0.0075572933836802,0.429951280843618,0.385675610757147,0.170723419785625,0.00609239522992922,cluster5
